data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
2020-01-28;7813844;304417;SP;66.08000183;295.6099854;1;Aprovado;1P;MM;0;361.6899872;Mesa Retangular com Tampo de Vidro 4 Lugares Tokio Art Panta;Mesas
2020-01-11;7602518;1927552;SP;36.74000168;94;1;Cancelado;3P;MM;0;130.7400017;"Jogo 3 Prateleiras Mod. ""S"" - Castanho";Nichos e Prateleiras
2020-01-03;7472132;201976;PR;57.95999908;89.90000153;1;Aprovado;1P;Magazine Luiza;0;147.8600006;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
2020-01-12;7610120;534248;SC;171.6300049;949.9000244;1;Cancelado;1P;MM;0;1121.530029;Conjunto Sala de Jantar Mesa Tampo MDF 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-31;7847163;279031;RS;71.52999878;197.8999939;1;Aprovado;1P;Magazine Luiza;0;269.4299927;Cama Solteiro com Baú Wagner Espresso Móveis;Camas
2020-01-14;7637402;257119;RJ;84.83999634;192.1300049;1;Aprovado;1P;Amazon;0;276.9700012;Gaveteiro 4 Gavetas com Chave Gávea Office Móveis Leão;Gaveteiros
2020-01-19;7700574;537672;PR;47.77999878;174.8999939;1;Aprovado;1P;B2W;-8.75;213.9299927;Cama Casal Grecia Espresso Móveis;Camas
2020-01-27;7798363;2124930;SP;23.94000053;309;1;Cancelado;3P;MM;0;332.9400005;Torneira Banheiro Industrial Living 1195 B702 Fani Rústica;Torneiras
2020-01-09;7569080;564728;SP;67.91000366;289.8999939;1;Cancelado;1P;MM;0;357.8099976;Cama Tubular Casal Julia Yescasa;Camas
2020-01-26;7782954;370618;RJ;97.73000336;313.7999878;2;Aprovado;1P;Mercado Livre;0;411.5299911;Nicho Organizador 3x3 Qmovi;Nichos e Prateleiras
2020-01-21;7729112;2237441;RJ;111.1699982;574;2;Cancelado;3P;MM;0;685.1699982;Cama Nico Infantil Rosa Moranguinho;Camas
2020-01-21;7722497;1027783;SP;16.34000015;49.5;1;Aprovado;3P;MM;0;65.84000015;Cortina Voil Branca Sala Quarto 4.00x2.80 Ilhós Cromado;Cortinas
2020-01-21;7729652;279030;SP;43.49000168;174.6999969;1;Aprovado;1P;MM;-8.74;209.4499948;Cama Casal Mônaco Tcil Móveis;Camas
2020-01-08;7561877;1953408;RJ;0;110.9700012;1;Aprovado;3P;MM;0;110.9700012;TV Box Smart 2Gb Ram 16Gb Rom Youtube Netflix Android 7.1;Streaming
2020-01-20;7716404;352175;RJ;58.29000092;362.8999939;1;Aprovado;1P;Mercado Livre;0;421.1899948;Cama Casal Madri Espresso Móveis;Camas
2020-01-21;7733998;1858479;DF;23.5;94;2;Aprovado;3P;MM;0;117.5;Organizador Banco Carro Com Bolsa Térmica;Bolsas e Mochilas para Bebês
2020-01-30;7836109;2439666;SP;22.79999924;138;1;Aprovado;3P;MM;0;160.7999992;Rodapé Eva Flexível Autoadesivo 10cm x 1cm Napoli 12 Metros;Rodameios Decorativos
2020-01-23;7753298;274833;RS;58.66999817;192.0500031;1;Aprovado;1P;MM;0;250.7200012;Gaveteiro 4 Gavetas Intelectual Zanzini;Gaveteiros
2020-01-22;7743849;1113924;MG;67.37000275;260.75;1;Aprovado;3P;MM;0;328.1200027;Pendente Rammer 40cm Circular E-27 4 Lamp. Max 60W Prata;Lustres e Pendentes
2020-01-15;7661388;2195718;MG;35.97000122;416.1000061;3;Aprovado;3P;MM;0;452.0700073;Pendente Cone Cobre Vintage Ø23cm Cabeceira Sala Acl34;Lustres e Pendentes
2020-01-06;7521850;2235461;RJ;174.3999939;940;1;Aprovado;3P;MM;0;1114.399994;Fogão a Gás Embutir Gaudí Prisma Vítreo 4Q Inox Gn Venax;Fogão
2020-01-22;7739363;1055968;MG;30.84000015;159.8999939;1;Aprovado;3P;MM;0;190.739994;Tapete De Atividades Musical 2 Em 1 Selva;Brinquedos para Bebê
2020-01-27;7801913;143036;SP;43.06000137;209.8999939;1;Aprovado;1P;MM;0;252.9599953;Armário Multiuso 2 Portas Margarida Henn;Armários Multiuso
2020-01-06;7522614;1528798;SC;124.5199966;89;1;Aprovado;3P;MM;0;213.5199966;Quadro Decorativo 103x60 Sala Quarto Árvore Galhos Pássaro;Quadros
2020-01-12;7617909;310063;MG;220.1699982;1349.900024;1;Aprovado;1P;MM;0;1570.070023;Conjunto Sala de Jantar 6 Cadeiras Tampo Vidro MDF Atlanta Chanfro Premium Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-21;7734479;174028;SP;152.1100006;699.9000244;1;Aprovado;1P;MM;0;852.010025;Guarda Roupa Casal com Espelho 3 Portas de Correr Lara Espresso Móveis;Guarda-Roupas
2020-01-29;7823505;190072;PR;76.23000336;339.8999939;1;Cancelado;1P;Ricardo Eletro;0;416.1299973;Balcão para Cozinha sem Tampo 1.20m 5124 Sicília Multimóveis;Balcão de Cozinha
2020-01-12;7610053;1612618;SP;21.87000084;71.47000122;1;Aprovado;3P;MM;0;93.34000206;Suporte Para Secador De Cabelo Com Ventosa Arthi;Acessórios para Eletroportáteis
2020-01-21;7731540;194845;SP;205.2799988;1954.469971;1;Cancelado;1P;MM;-195.45;1964.299969;Guarda Roupa Casal com Espelho 3 Portas 8 Gavetas Udine Espresso Móveis;Guarda-Roupas
2020-01-16;7664666;1766217;RJ;65;155;1;Cancelado;3P;MM;0;220;Fruteira Balcão Móvel Cozinha 2 Portas com Puxadores Branco;Fruteiras
2020-01-15;7662105;280322;MG;43.70999908;159.8999939;1;Aprovado;1P;CNova;0;203.609993;Mesa de Centro com Tampo em Vidro Jade Valdemóveis;Mesas de Centro
2020-01-24;7761657;1557602;SP;93.37999725;259.980011;2;Cancelado;3P;MM;0;353.3600082;Caixa Amplificada Boombox Portátil Amvox Recarregável Bluetooth USB Microsd Auxiliar 65W Aca 110;Boombox
2020-01-24;7771778;250741;SC;60.34999847;153.8999939;1;Cancelado;1P;MM;0;214.2499924;Armário Multiuso para Forno e Micro-ondas 6148G Multimóveis;Armários de Cozinha
2020-01-18;7697274;201866;SP;0;1339.900024;1;Aprovado;1P;MM;0;1339.900024;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Viana Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-24;7763952;1103317;SP;23.02000046;127.9000015;1;Aprovado;3P;MM;0;150.920002;Colcha Casal Queen Coleção Charme Renda 04 Peças - Branco;Jogo de Cama
2020-01-27;7794752;1927614;SP;49.79999924;149;1;Aprovado;3P;MM;0;198.7999992;Armário Multiuso Lavanderia Prateleiras Produtos de Limpeza;Armários Multiuso
2020-01-10;7594549;281675;SP;19.67000008;285.8999939;1;Aprovado;1P;B2W;0;305.569994;Gabinete para Banheiro com Cuba e Espelheira Baden Móveis Bechara;Conjuntos de Banheiro
2020-01-24;7770398;200774;SP;150.1399994;239.8999939;1;Aprovado;1P;MM;0;390.0399933;Painel para TV até 55 Polegadas com Bancada Malbec Belaflex;Painel para TV
2020-01-26;7782857;1888766;RS;20.89999962;79.5;1;Cancelado;3P;MM;0;100.3999996;Kit 4 Luminarias 4 Leds Solar Jardim Gramado Escada Corredor;Luminárias
2020-01-04;7499991;282032;SP;0;157.5299988;1;Aprovado;1P;Magazine Luiza;-23.62903092;133.9009679;Cabeceira Casal com 2 Mesas de Apoio Dormitórios Decibal;Cabeceiras
2020-01-11;7603324;392229;SP;26.62000084;144.8999939;1;Aprovado;1P;MM;0;171.5199947;Nicho Cubo com Prateleira Lema para Quarto Infantil Kit Cubos Baby Bramov Móveis;Nichos e Prateleiras
2020-01-03;7480052;211672;GO;105.9899979;96.90000153;1;Em Aprovação;1P;Magazine Luiza;-14.53999996;188.3499994;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
2020-01-05;7516845;525211;RS;31.77000046;84.90000153;1;Aprovado;1P;Magazine Luiza;0;116.670002;Escrivaninha 1 Nicho Detroit Atualle Móveis;Escrivaninhas
2020-01-17;7686059;487962;SP;102.5899963;468.5599976;1;Em Aprovação;1P;Magazine Luiza;0;571.1499939;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
2020-01-08;7552301;1715962;RS;26.56999969;134;1;Aprovado;3P;MM;0;160.5699997;Cobre Leito Queen Chevron 06 Peças com Almofada Estampada - Rosê;Colchas
2020-01-30;7834628;1952492;SP;69;743.9000244;1;Aprovado;3P;MM;0;812.9000244;Sofá de Canto 5 Lugares Suede Tabaco c/ Almofadas Preto Floral - Lucas Colchões - Dallas Ref 1085;Sofás
2020-01-03;7470634;545842;SC;94;488.5400085;1;Aprovado;1P;Magazine Luiza;-73.27999878;509.2599945;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Espresso Móveis;Guarda-Roupas
2020-01-11;7600452;534240;SP;155.2899933;1070.910034;1;Aprovado;1P;Magazine Luiza;-107.0899963;1119.110031;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-20;7712670;533026;ES;80.77999878;309.7999878;2;Aprovado;1P;B2W;0;390.5799866;Armário Aéreo de Cozinha 3 Portas 1 Nicho Arte Móveis;Armários de Cozinha
2020-01-25;7774374;2249972;SP;45;448.4899902;1;Aprovado;3P;MM;0;493.4899902;Buffet Classic Off-White;Buffets
2020-01-06;7532380;535035;SP;107.7799988;182.8999939;1;Aprovado;1P;MM;-18.28;272.3999927;Cabeceira Estofada Casal 140cm Amandita Espresso Móveis;Cabeceiras
2020-01-24;7769783;554194;RS;138.6499939;483.8999939;1;Aprovado;1P;Magazine Luiza;0;622.5499878;Guarda Roupa Solteiro com Espelho 2 Portas 2 Gavetas Helena Capuccino Móveis;Guarda-Roupas
2020-01-07;7536590;169466;MG;31.72999954;129.8999939;1;Cancelado;1P;B2W;0;161.6299934;Painel para TV até 47 Polegadas 2 Nichos Gama Móveis Bechara;Painel para TV
2020-01-12;7616105;273970;RJ;25.25;74.90000153;1;Aprovado;1P;MM;0;100.1500015;Mesa Lateral de Apoio Kin Artely;Mesa Lateral
2020-01-05;7519143;146601;SP;10.34000015;123.9499969;1;Aprovado;1P;B2W;0;134.2899971;Mesa para Notebook Multiuso Dobrável Tecno Mobili;Escrivaninhas
2020-01-10;7589028;281795;CE;63.25999832;117.0999985;1;Aprovado;1P;Magazine Luiza;0;180.3600006;Escrivaninha Multiuso 1 Gaveta Cléo Permobili;Escrivaninhas
2020-01-02;7531743;457028;SP;28.37999916;131.8999939;1;Cancelado;1P;B2W;0;160.2799931;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
2020-01-03;7485942;522507;SP;83.34999847;299.8999939;1;Em Aprovação;1P;Magazine Luiza;-44.97999954;338.2699928;Penteadeira Camarim com Espelho e LED 3 Gavetas 2 Portas Carisma Demóbile;Penteadeiras
2020-01-10;7596644;255657;SP;100.9700012;582.9000244;1;Cancelado;1P;MM;0;683.8700256;Guarda Roupa Casal com Espelho 3 Portas de Correr Smart Espresso Móveis;Guarda-Roupas
2020-01-13;7630124;457025;SP;53.66999817;129.8999939;1;Aprovado;1P;Magazine Luiza;0;183.5699997;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
2020-01-18;7697603;1679163;SP;13.72999954;112.9000015;1;Cancelado;3P;MM;0;126.6300011;Kit com 4 Capas para Almofadas Geométricas Colorido Kit 4;Almofadas
2020-01-08;7567069;148376;SC;40.56000137;419.8999939;1;Aprovado;1P;CNova;0;460.4599953;Conjunto Sala de Jantar Mesa Tampo de Vidro e 4 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-21;7734249;481205;RN;104.1999969;111.1999969;8;Aprovado;1P;MM;-5.6;209.7999939;Piso Vinílico em Manta Scandian Home 0.7mmx2.00m (m²);Pisos Vinílicos
2020-01-11;7598461;197799;SP;24.62999916;191.4900055;1;Aprovado;1P;B2W;-19.14999962;196.970005;Estante para Livros com 10 Nichos Artely;Estantes
2020-01-21;7734718;521574;SP;78.62999725;596.9000244;1;Aprovado;1P;MM;0;675.5300217;Guarda Roupa Solteiro 4 Espelhos 2 Portas de Correr Roma New Espresso Móveis;Guarda-Roupas
2020-01-23;7756527;288156;SP;0;178.8999939;1;Aprovado;1P;B2W;0;178.8999939;Escrivaninha ME4135 Tecno Mobili;Escrivaninhas
2020-01-16;7670118;343297;RS;83.91999817;469.7999878;1;Aprovado;1P;Magazine Luiza;0;553.719986;Conjunto Home Office com Escrivaninha e Estante para Livros  Móveis;Conjuntos de Escritório
2020-01-24;7770727;537242;SP;64.66000366;151.8999939;1;Aprovado;1P;MM;0;216.5599976;Cuba de Semi Encaixe para Banheiro XQ395 Quadrada Compace;Cubas para Banheiro
2020-01-25;7778842;379764;MG;30.79999924;284.6300049;1;Aprovado;1P;B2W;0;315.4299927;Banco de Jardim Rústico de Madeira 2 Lugares com Encosto Móveis Meneghetti;Bancos
2020-01-04;7506076;537909;PR;184.6399994;1609.699951;1;Aprovado;1P;B2W;-160.9700009;1633.36995;Quarto de Solteiro Completo com Bicama. Guarda Roupa e Escrivaninha Espresso Móveis;Conjuntos de Quarto
2020-01-12;7613249;2000847;RJ;115.6800003;1089.900024;1;Cancelado;3P;MM;0;1205.580025;Ventilador Teto Hunter Contempo 127v + Controle St50016;Ventilador
2020-01-10;7584411;1804561;MG;66;371;1;Aprovado;3P;MM;0;437;Sapateira Retrô 50 Olivar;Sapateiras
2020-01-26;7789784;565008;SP;87.83999634;205.8999939;1;Aprovado;1P;B2W;0;293.7399902;Rack com Painel Para TV até 55 Polegadas e 1 Porta Yescasa;Rack com Painel
2020-01-06;7530610;161139;SP;25.51000023;1627.900024;1;Aprovado;1P;Mercado Livre;0;1653.410025;Chuveiro com Desviador Axiom Meber 1983 C 210;Chuveiros e Duchas
2020-01-06;7528853;475612;SC;66.36000061;309.8999939;1;Aprovado;1P;MM;0;376.2599945;Penteadeira Camarim 2 Gavetas com Espelho Mimo Espresso Móveis;Penteadeiras
2020-01-20;7710509;532777;SP;114.6299973;704.7399902;1;Aprovado;1P;MM;-35.24;784.1299646;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço 3 em 1 Lápis de Cor Espresso Móveis;Conjuntos de Quarto
2020-01-23;7755914;521819;SP;72.48999786;289.8999939;1;Cancelado;1P;MM;-14.5;347.8899918;Guarda Roupa Casal 6 Portas 1 Porta Basculante 1 Gaveta Dallas Espresso Móveis;Guarda-Roupas
2020-01-23;7755087;546847;SP;58.36000061;349.8999939;1;Aprovado;1P;MM;0;408.2599945;Cozinha Compacta 4 Peças 5 Portas Anabela Yescasa;Armários de Cozinha
2020-01-05;7509402;1872503;SP;33.95000076;1234.050049;1;Aprovado;3P;MM;0;1268.00005;Guarda-Roupa 4 Portas Affetto Planet Baby;Guarda-Roupas
2020-01-23;7753085;1908649;PR;85;259;1;Aprovado;3P;MM;0;344;Conjunto Mesa Conjunto 4 Cadeiras Madeira 70 Por 70 Dobráveis Imbuia;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-10;7585032;179257;SP;9.039999962;78.90000153;1;Cancelado;1P;MM;0;87.94000149;Nicho vertical de Parede IPNV-15 Belissima Plus Itatiaia;Nichos e Prateleiras
2020-01-15;7658728;282032;SP;0;155.8999939;1;Aprovado;1P;MM;-15.58457989;140.315414;Cabeceira Casal com 2 Mesas de Apoio Dormitórios Decibal;Cabeceiras
2020-01-29;7816658;2165430;RJ;99.58999634;519.7999878;2;Cancelado;3P;MM;0;619.3899841;Colchão Solteiro 15x88x188cm Espuma D33 Supreme Gazin;Colchão
2020-01-17;7687385;534248;RJ;209.6499939;979.9000244;1;Aprovado;1P;Carrefour;0;1189.550018;Conjunto Sala de Jantar Mesa Tampo MDF 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-10;7595979;2086097;RJ;70.33000183;163.5700073;1;Aprovado;3P;MM;0;233.9000092;Gabinete Suspenso para Banheiro com Cuba e Espelheira 1 Porta Slin Gaam Móveis;Gabinetes para Banheiro
2020-01-09;7583823;293576;MG;44.13999939;219.8999939;1;Aprovado;1P;B2W;0;264.0399933;Escrivaninha Supreme Robel;Escrivaninhas
2020-01-23;7760952;522303;SP;129.8600006;817.3599854;1;Aprovado;1P;B2W;-40.86999893;906.349987;Guarda Roupa Casal 8 Espelhos 8 Portas 2 Gavetas Nova York Yescasa;Guarda-Roupas
2020-01-13;7627236;532772;SP;57.59000015;599.9000244;1;Aprovado;1P;B2W;0;657.4900246;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço 3 em 1 Lápis de Cor Espresso Móveis;Conjuntos de Quarto
2020-01-13;7633721;487962;SP;103.6600037;468.5599976;1;Aprovado;1P;Magazine Luiza;0;572.2200012;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
2020-01-23;7755033;471833;SP;99.09999847;416.25;1;Aprovado;1P;Magazine Luiza;0;515.3499985;Cômoda 2 Portas 7 Gavetas Paris Yescasa;Cômodas
2020-01-18;7695977;505306;SP;28.55999947;239.1000061;2;Aprovado;1P;MM;0;267.6600037;Aparador com Prateleira Creta Artely;Aparadores
2020-01-19;7700466;471352;PR;103.5;779.9000244;1;Aprovado;1P;B2W;0;883.4000244;Conjunto Sala de Jantar Mesa Manuele 4 Cadeiras Giovana Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-10;7586387;259404;SP;58.47999954;159.8999939;1;Aprovado;1P;Mercado Livre;0;218.3799934;Adega Bar para 12 Garrafas 2 Portas Vidro 0197 Retrô Genialflex;Bares
2020-01-28;7815261;169466;RJ;64.27999878;165.0899963;1;Aprovado;1P;CNova;0;229.3699951;Painel para TV até 47 Polegadas 2 Nichos Gama Móveis Bechara;Painel para TV
2020-01-01;7457755;1941046;RS;68.97000122;119;1;Cancelado;3P;MM;0;187.9700012;Jogo de Mesa de Canto Redonda 2 Mesas Pé Palito MDF Fosca;Mesa Lateral
2020-01-02;7460969;188602;SP;107.9499969;1045.609985;1;Aprovado;1P;MM;0;1153.56002;Conjunto Sala de Jantar Mesa e 6 Cadeiras Gabriella Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-12;7621938;557244;RS;34.88000107;369.8999939;1;Cancelado;1P;B2W;-36.99000168;367.7899933;Cômoda Fraldário 4 Gavetas Retrô Ester Carolina Baby;Cômodas
2020-01-31;7849409;548050;SC;65.65000153;177.8999939;1;Aprovado;1P;MM;0;243.5499954;Painel para TV até 55 Polegadas com Nicho e Prateleira Charme Belaflex;Painel para TV
2020-01-01;7457040;534254;PR;116.9400024;711.2000122;1;Cancelado;1P;MM;0;828.1400299;Conjunto Sala de Jantar Mesa Tampo MDF 4 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-04;7502955;280054;MG;40.29000092;244.6499939;1;Aprovado;1P;B2W;0;284.9399948;Armário de Cozinha 6 Portas 1 Gaveta Carol Poliman Móveis;Armários de Cozinha
2020-01-27;7800323;515890;PE;77.72000122;349.8999939;1;Aprovado;1P;Magazine Luiza;0;427.6199951;Estante Multiuso 5 Prateleiras 187cmx60cm Industrial Kuadra Compace;Estantes
2020-01-12;7617586;283881;SP;59.81999969;368.8999939;1;Aprovado;1P;Magazine Luiza;-36.88999939;391.8299942;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
2020-01-21;7726564;191669;SP;62.06999969;179.8999939;1;Aprovado;1P;CNova;0;241.9699936;Balcão para Forno e Microondas Completa Móveis;Balcão de Cozinha
2020-01-15;7660196;2103325;PR;24.89999962;169.8999939;1;Aprovado;3P;MM;0;194.7999935;Espelho Decorativo Redondo 54cm com Alça Adnet B01 Escandinavo Preto - Lyam Decor;Espelhos
2020-01-09;7569637;235953;MG;88.55999756;234.0299988;3;Aprovado;1P;MM;0;322.5899963;Estante Multiuso 3 Prateleiras Colors MaderSilva;Estantes
2020-01-03;7472245;555536;RJ;58.11000061;88.52999878;1;Cancelado;1P;MM;0;146.6400032;Mesa Lateral Redonda 45cm com Pé de Ferro Líder Design Iron Caemmun;Mesa Lateral
2020-01-20;7717227;352175;RJ;148.2899933;362.8999939;1;Aprovado;1P;Mercado Livre;0;511.1899872;Cama Casal Madri Espresso Móveis;Camas
2020-01-09;7569562;156608;PR;136.2299957;719.9000244;1;Aprovado;1P;MM;0;856.1300201;Conjunto Sala de Jantar Mesa Lina 6 Cadeiras Kiara Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-15;7659944;533309;PE;280.730011;799.9000244;1;Em Aprovação;1P;Magazine Luiza;0;1080.630035;Conjunto Sala de Jantar Mesa 4 Cadeiras Luísa Espresso  Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-04;7500128;280325;RJ;32.24000168;276.8999939;1;Aprovado;1P;B2W;-27.69000053;281.449995;Mesa para Computador com Armário 1 Porta 1 Gaveta Office Valdemóveis;Escrivaninhas
2020-01-30;7828744;192966;RJ;82.95999908;153.25;1;Aprovado;1P;Amazon;0;236.2099991;Armário Fruteira 2 Portas com Nicho Espresso Móveis;Fruteiras
2020-01-06;7535718;273313;RJ;54.93000031;74.55999756;1;Aprovado;1P;MM;0;129.4899979;Mesa de Cabeceira 1 Gaveta 1 Porta de Correr Stilo Albatroz Móveis;Mesas de Cabeceira
2020-01-14;7647296;533298;SP;42.49000168;163.8999939;1;Cancelado;1P;MM;0;206.3899956;Armário Multiuso 1 Porta 4 Prateleiras Olinda Arte Móveis;Armários Multiuso
2020-01-12;7618327;201976;SP;29.20000076;89.90000153;1;Cancelado;1P;Magazine Luiza;-8.989999771;110.1100025;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
2020-01-03;7478637;278102;SP;47.52000046;304.2799988;1;Aprovado;1P;Magazine Luiza;0;351.7999992;Sapateira 1 Porta com Espelho Happy Espresso Móveis;Sapateiras
2020-01-13;7632388;474895;SP;22.03000069;153.8999939;1;Aprovado;1P;MM;0;175.9299946;Mesa de Cabeceira 3 Gavetas Maggiore New Móveis Lopas;Mesas de Cabeceira
2020-01-04;7502089;522509;SC;39.20000076;308.5700073;1;Aprovado;1P;B2W;-30.86000061;316.9100075;Penteadeira Camarim com Espelho e LED 3 Gavetas 2 Portas Carisma Demóbile;Penteadeiras
2020-01-22;7746400;555380;MG;137.3200073;419.7999878;2;Aprovado;1P;Magazine Luiza;0;557.1199951;Berço Mini Cama 2 em 1 Espresso Móveis;Berços
2020-01-19;7706258;249828;PR;52.61000061;219.8999939;1;Aprovado;1P;MM;0;272.5099945;Módulo Closet com Cabideiros Clothes Be Mobiliário;Guarda-Roupas
2020-01-19;7705687;1983493;PR;28;524;1;Aprovado;3P;MM;0;552;Cadeira de Escritório Giratória - Taupe - Lms-Gu-Y-2848;Cadeiras de Escritório
2020-01-06;7533305;539581;RJ;106.25;415.7099915;1;Aprovado;1P;CNova;0;521.9599915;Conjunto Sala de Jantar com 4 Cadeiras Beth Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-22;7746013;1113924;MG;54.27999878;260.75;1;Aprovado;3P;MM;0;315.0299988;Pendente Rammer 40cm Circular E-27 4 Lamp. Max 60W Prata;Lustres e Pendentes
2020-01-20;7718862;250345;PR;120.4599991;435.9500122;1;Aprovado;1P;Magazine Luiza;0;556.4100113;Cômoda 7 Gavetas 2 Portas com Rodízios London Demóbile;Cômodas
2020-01-11;7604300;357252;RS;40.13000107;509.8999939;1;Aprovado;1P;B2W;0;550.029995;Móvel para Organização 4 Cestos Acasa Móveis;Acessórios para Móveis
2020-01-16;7667863;1678069;SP;20;99;1;Aprovado;3P;MM;0;119;Porta Chaves e Cartas Momento Casa Amo Você Amadeirado e Branco;Objetos Decorativos
2020-01-07;7540868;531224;MG;74.55999756;529.9000244;1;Aprovado;1P;B2W;0;604.460022;Guarda Roupa Solteiro com Espelho 2 Portas de Correr 2 Gavetas Dallas Espresso Móveis;Guarda-Roupas
2020-01-16;7671026;182507;SP;54.15000153;190.8999939;1;Aprovado;1P;Magazine Luiza;0;245.0499954;Cabeceira Queen Size Clean Suede Simbal;Cabeceiras
2020-01-20;7717817;1000227;PR;45.09000015;99.98999786;1;Aprovado;3P;MM;0;145.079998;Cadeira Charles Eames Eiffel Dkr Wood;Cadeiras
2020-01-12;7617085;1884565;PR;25.56999969;189.8999939;1;Aprovado;3P;MM;0;215.4699936;Luminária Piso Chão Articulável Retrô Vintage Leitura Preta 1.90m LM1664;Luminárias
2020-01-31;7840776;283881;SP;76.23999786;399.8999939;1;Aprovado;1P;MM;0;476.1399918;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
2020-01-05;7518919;205068;SP;41.77999878;96.95999908;1;Aprovado;1P;MM;-9.7;129.0399979;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
